Sex,How Often Shower,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,CarbonEmission,Recycles_Paper,Recycles_Plastic,Recycles_Glass,Recycles_Metal,Cooking_Stove,Cooking_Oven,Cooking_Microwave,Cooking_Grill,Cooking_Airfryer,Body Type_normal,Body Type_obese,Body Type_overweight,Body Type_underweight,Diet_omnivore,Diet_pescatarian,Diet_vegan,Diet_vegetarian,Heating Energy Source_coal,Heating Energy Source_electricity,Heating Energy Source_natural gas,Heating Energy Source_wood,Transport_private,Transport_public,Transport_walk/bicycle,Vehicle Type_diesel,Vehicle Type_electric,Vehicle Type_hybrid,Vehicle Type_lpg,Vehicle Type_none,Vehicle Type_petrol,Social Activity_never,Social Activity_often,Social Activity_sometimes,Waste Bag Size_extra large,Waste Bag Size_large,Waste Bag Size_medium,Waste Bag Size_small,CarbonEmission_log
0,2,270,2,8815,2,7,37,9,1,4017,0,0,0,1,0,0,1,0,0,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,8.29853954537488
1,2,146,1,3276,1,13,10,10,0,877,1,1,1,1,1,0,1,0,0,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,6.777646593635117
0,3,221,0,3309,5,8,16,20,2,1856,1,0,0,0,0,0,1,0,0,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,7.526717561352706
0,2,230,0,2623,2,20,31,12,0,2197,0,0,1,1,0,0,1,0,0,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,7.6953031349635665
1,3,295,3,7915,1,15,10,18,1,4281,1,1,0,0,1,1,0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,8.362175469149628
0,0,177,2,8897,3,17,3,24,2,3480,0,0,1,0,0,1,0,1,1,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,8.15507488781144
1,3,189,0,19,1,22,36,7,1,953,1,0,1,1,1,1,1,0,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,6.860663671448287
0,1,174,2,3662,2,9,44,21,2,2046,0,1,0,1,0,0,1,1,1,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,7.624130585661289
0,3,193,0,611,6,12,37,5,1,2521,0,1,1,1,1,1,1,1,1,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,7.8328075165248645
0,3,238,3,1431,6,1,33,3,2,3551,1,0,0,0,0,1,0,1,1,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,8.17526610411206
0,3,101,0,1978,3,14,36,11,2,1459,1,1,0,0,0,0,0,1,1,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,7.286191714702382
0,1,99,3,92,2,8,29,18,0,2492,0,0,1,0,1,0,1,1,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,7.821242083523558
0,1,50,2,82,1,10,23,16,0,2411,0,0,1,1,1,1,1,1,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,7.788211557847076
1,1,71,3,1851,7,15,0,20,2,2761,1,1,1,0,1,0,0,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,7.923710333969238
1,3,232,1,1224,3,7,26,9,1,1500,0,1,0,1,1,1,1,1,1,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,7.313886831633462
0,2,247,0,8219,5,18,2,5,1,1708,0,0,1,0,1,1,0,0,0,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,7.443663683115591
1,0,222,0,1390,4,19,2,7,0,1717,0,0,0,1,0,0,1,1,1,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,7.4489161025442
0,0,61,2,434,1,23,41,14,0,2135,1,1,0,0,1,1,1,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,7.666690200080086
0,0,137,0,7460,6,5,11,20,1,2042,1,1,0,0,0,0,0,1,1,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,7.622174594817622
1,2,157,1,15,1,20,50,18,1,1221,1,0,0,1,0,0,0,1,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,7.108244139731541
0,0,174,3,4686,2,0,47,2,0,3473,1,1,1,0,0,0,1,0,0,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,8.153061946801051
1,1,214,0,88,5,12,39,21,1,1378,0,1,1,1,0,1,1,0,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,7.229113877793302
1,0,214,3,40,2,21,43,2,2,2135,1,1,0,1,0,0,1,1,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,7.666690200080086
0,2,66,0,56,6,11,49,20,0,1464,1,0,1,0,0,1,0,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,7.289610521451167
1,0,123,3,14,6,22,2,22,2,2816,0,1,0,1,1,1,1,0,0,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,7.943427767876373
0,0,105,3,108,1,17,19,11,0,2210,1,1,0,0,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,7.701200180857446
1,0,125,0,5168,3,1,40,17,0,1552,1,1,0,0,1,1,0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,7.347943823148687
0,2,280,2,672,3,24,34,18,0,2406,1,1,0,1,1,0,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,7.786136437783072
1,0,238,3,94,3,17,21,22,1,3004,0,0,0,1,1,1,1,1,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,8.008032846969307
1,1,270,1,3114,3,14,5,10,1,2540,1,0,0,0,1,1,1,1,1,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,7.840312983320164
1,3,80,1,7134,2,5,8,5,2,2424,1,1,0,1,0,1,1,0,0,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,7.793586803371584
1,2,276,1,8609,6,6,14,20,2,4000,1,1,0,0,0,1,0,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,8.294299608857235
1,0,210,0,852,1,16,32,10,0,1288,1,0,0,1,1,1,1,0,0,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,7.161622002939187
0,0,270,1,1673,6,16,50,14,2,2317,1,0,1,1,0,1,0,1,1,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,7.748460023899697
1,2,152,3,1564,7,9,17,15,2,2730,0,1,1,1,0,0,0,0,0,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,7.912423121473705
1,2,247,1,74,7,3,17,22,2,1371,0,0,1,0,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,7.22402480828583
1,1,145,1,2885,4,3,33,21,1,2349,0,1,1,0,1,0,0,1,1,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,7.762170607138205
0,3,260,1,8130,7,7,27,0,1,4536,0,1,0,1,0,1,0,0,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,8.420021279663963
1,3,283,3,228,3,2,40,17,0,2987,0,1,1,1,1,1,1,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,8.002359546252707
1,2,277,0,1162,4,1,20,7,1,1039,1,0,0,1,0,1,1,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,6.946975992135418
0,0,203,0,71,2,10,24,12,0,1036,1,1,1,0,0,1,1,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,6.9440872082295275
1,3,213,2,6337,4,13,1,0,1,3620,0,0,0,0,0,0,1,1,1,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,8.19450550976564
0,2,135,1,1649,4,8,21,2,1,1009,1,1,0,1,1,0,1,0,0,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,6.917705609835305
1,1,96,3,6159,2,6,5,19,2,2895,0,1,1,1,1,1,1,1,1,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,7.971085753505607
0,2,162,0,9884,1,21,32,21,2,4294,0,1,0,0,0,1,1,1,1,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,8.365206834418355
0,2,233,2,4060,7,13,46,7,0,3429,0,0,1,1,0,1,1,0,0,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,8.140315540159985
1,1,262,1,68,7,11,13,9,2,1334,1,0,1,0,0,0,0,1,1,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,7.19668657083435
0,0,176,3,5,7,13,34,16,0,3697,0,0,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,8.21554741194707
1,3,176,1,702,4,7,31,18,1,1494,0,0,0,1,0,1,1,0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,7.3098814858247865
0,0,147,3,2,4,1,14,17,0,2779,0,1,0,1,1,0,1,0,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,7.930206206684683
1,0,83,1,42,1,7,0,1,0,993,0,1,1,1,0,1,1,0,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,6.901737206656574
1,0,205,0,274,5,20,32,0,1,1944,0,1,0,0,1,1,0,1,1,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,7.573017256052546
1,0,125,2,590,3,1,3,1,0,1474,0,1,0,1,1,0,0,1,1,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,7.29641326877392
0,3,145,2,84,1,1,5,22,2,1880,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,7.53955882930103
1,0,236,2,6908,3,15,8,17,2,3535,0,0,0,0,0,0,0,1,1,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,8.170751423757535
1,1,101,1,52,7,17,45,17,1,1644,1,1,1,0,1,1,1,0,0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,7.405495663199472
1,2,77,2,121,2,2,0,3,1,1268,1,0,1,1,0,1,1,1,1,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,7.1459844677143876
0,0,241,1,30,7,19,14,19,1,1529,1,0,0,1,0,0,0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,7.333023014386481
0,3,124,1,1336,4,10,34,20,2,2076,0,0,1,0,1,0,0,0,0,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,7.638679823876112
0,0,82,0,89,4,5,49,10,1,1850,0,0,1,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,7.523481312573497
0,0,262,0,1412,6,10,7,19,1,1000,1,1,0,1,0,0,0,0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,6.90875477931522
0,3,254,0,4,3,6,34,13,1,1485,0,0,0,0,0,0,1,1,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,7.303843225277705
1,2,76,1,1924,1,14,19,2,0,1139,1,1,1,1,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,7.038783541388542
1,1,207,0,64,2,8,13,14,0,682,1,1,1,1,1,1,0,1,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,6.52649485957079
0,1,234,0,8659,1,8,10,11,2,926,1,0,0,1,1,0,1,1,1,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,6.831953565565855
1,1,93,1,82,1,17,8,23,2,1037,1,0,1,0,1,1,0,1,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,6.945051063725834
1,0,76,3,31,4,1,0,0,0,1467,1,0,1,0,1,0,0,0,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,7.291656209174461
0,2,67,1,5230,3,5,6,0,1,914,0,1,1,1,1,1,1,0,0,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,6.818924065275521
1,3,101,2,450,4,22,35,20,0,1741,1,1,0,0,0,0,1,1,1,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,7.462789157412448
0,2,73,3,441,2,19,46,13,2,2742,0,1,0,1,1,0,1,1,1,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,7.916807490937603
1,3,280,1,6160,2,1,8,19,0,2988,1,1,0,1,1,1,1,1,1,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,8.002694162283937
